OBJECTID,Join_Count,TARGET_FID,Id,osm_id,name,highway,waterway,aerialway,barrier,man_made,z_order,other_tags,X,Y
8531,4,8530,0,177788428,????,secondary, , , , ,6,"""name:en""=>""Jinghan Road"",""name:zh""=>""????"",""name:zh_pinyin""=>""Jing han road"",""oneway""=>""yes""",114.277610800398179,30.585355699805746
8532,3,8531,0,130330342, ,primary, , , , ,7,"""junction""=>""roundabout"",""ref""=>""G318""",114.277611400245974,30.795648399753873
8533,4,8532,0,790859639, ,trunk_link, , , , ,58,"""bridge""=>""yes"",""layer""=>""4"",""oneway""=>""yes""",114.277621297285123,30.494965915644570
8534,4,8533,0,972796990,???,secondary, , , , ,6,"""name:zh""=>""???"",""oneway""=>""yes""",114.277646200411937,30.719326499918111
8535,4,8534,0,690674909,????,secondary, , , , ,6,"""name:zh""=>""????"",""name:zh_pinyin""=>""Jing han road"",""oneway""=>""yes""",114.277679100310252,30.585243200013736
8536,3,8535,0,972796990,???,secondary, , , , ,6,"""name:zh""=>""???"",""oneway""=>""yes""",114.277682200273375,30.719385599765644
8537,4,8536,0,972796991,???,secondary, , , , ,6,"""name:zh""=>""???"",""oneway""=>""yes""",114.277714699973444,30.719282800061251
8538,4,8537,0,790859639, ,trunk_link, , , , ,58,"""bridge""=>""yes"",""layer""=>""4"",""oneway""=>""yes""",114.277727088134725,30.494705747172532
8539,4,8538,0,738405762,???,secondary, , , , ,6,""oneway""=>""yes"",114.277744200434540,30.480077200302617
8541,3,8540,0,972796991,???,secondary, , , , ,6,"""name:zh""=>""???"",""oneway""=>""yes""",114.277752199904171,30.719350599950303
8542,3,8541,0,738405762,???,secondary, , , , ,6,""oneway""=>""yes"",114.277789099986990,30.480203199817879
8545,3,8544,0,429454635,????,primary, , , , ,7,"""lanes""=>""3"",""name:zh""=>""????"",""oneway""=>""yes"",""ref""=>""G318""",114.277838100448093,30.795116299677545
8546,4,8545,0,738405763,???,secondary, , , , ,6,""oneway""=>""yes"",114.277840900037518,30.480075100385648
8547,4,8546,0,231333463,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.277866245630776,30.493202411662025
8548,3,8547,0,341720947,????,secondary, , , , ,6,"""lanes""=>""2"",""maxspeed""=>""50"",""oneway""=>""yes"",""surface""=>""asphalt""",114.277873100263378,30.480204100039259
8549,4,8548,0,231436857,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.277883528801908,30.493725919615542
8550,4,8549,0,136864238,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.277884849006682,30.493388835726250
8551,4,8550,0,136864237,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.277891302541661,30.493603156760344
8557,3,8556,0,739465805,??????,trunk, , , , ,38,"""bicycle""=>""no"",""bridge""=>""viaduct"",""foot""=>""no"",""layer""=>""3"",""oneway""=>""yes""",114.277981400221506,30.494702600444725
8558,3,8557,0,130330342, ,primary, , , , ,7,"""junction""=>""roundabout"",""ref""=>""G318""",114.278013100424346,30.795496999786735
8561,4,8560,0,231333463,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278055406331987,30.493490335910337
8565,4,8564,0,429457010,????,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",114.278193879444075,30.796204463165509
8566,3,8565,0,136864238,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278227999722503,30.493918299889685
8567,4,8566,0,429457011,????,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",114.278251797582470,30.796114688342243
8568,4,8567,0,231436855,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278264731632134,30.494289754968293
8570,4,8569,0,429457010,????,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",114.278302504956741,30.796354937730257
8571,3,8570,0,826096547, ,trunk_link, , , , ,8,""oneway""=>""yes"",114.278305800072644,30.662183499768730
8572,4,8571,0,136864237,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278318917583988,30.494247829473807
8574,4,8573,0,231436855,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278347891941735,30.494410715582092
8575,4,8574,0,429457011,????,primary, , , , ,7,"""lanes""=>""3"",""oneway""=>""yes"",""ref""=>""G318""",114.278359408659867,30.796264274376824
8576,4,8575,0,136864237,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278399881749237,30.494369308996454
8577,4,8576,0,136864238,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278414399504982,30.494173951067012
8578,3,8577,0,131361923,???,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",114.278424700339656,30.625423399969975
8580,3,8579,0,136864237,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278429800395088,30.494414199555706
8581,4,8580,0,795468986,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278472306851540,30.494129146842681
8582,4,8581,0,136864238,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278499178594302,30.494290226213025
8583,4,8582,0,795468986,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278549941726510,30.494249797190434
8585,3,8584,0,790859635, ,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",114.278569299633546,30.494054100216601
8586,4,8585,0,231436855,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278582042127596,30.494752957083335
8591,3,8590,0,456043584,????,primary, , , , ,7,"""lanes""=>""2"",""oneway""=>""yes""",114.278778300278418,30.569362500079365
8593,3,8592,0,178329448,????,primary, , , , ,7,""oneway""=>""yes"",114.278889800024331,30.607179500233826
8594,4,8593,0,136864238,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278910104917486,30.494875714542616
8595,4,8594,0,136864237,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.278910217332736,30.495129687585063
8596,4,8595,0,231436856,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278916104294808,30.494821194042913
8597,4,8596,0,231436855,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.278927622811580,30.495261264695671
8600,3,8599,0,772925967,????,secondary, , , , ,6,"""lanes""=>""4"",""oneway""=>""yes""",114.279046399871504,30.588160500007120
8605,4,8604,0,177840279,????,primary, , , , ,7,""oneway""=>""yes"",114.279078899571573,30.607636200250511
8606,5,8605,0,826096563,????,primary, , , , ,7,"""name:en""=>""Fa Zhan Road"",""name:zh""=>""????"",""oneway""=>""yes""",114.279079000295724,30.625779800397538
8607,3,8606,0,177820524, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.279083299954436,30.588769799686531
8608,4,8607,0,331065070, ,trunk_link, , , , ,28,"""bridge""=>""yes"",""layer""=>""1"",""oneway""=>""yes""",114.279086452977481,30.625749039086941
8609,3,8608,0,775576908, ,secondary, , , , ,6,""oneway""=>""yes"",114.279093500065073,30.662895600051968
8610,4,8609,0,131361923,???,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",114.279099691897272,30.625694401675332
8612,4,8611,0,131361938,???,trunk, , , , ,18,"""bridge""=>""viaduct"",""layer""=>""1"",""oneway""=>""yes""",114.279123410616990,30.625596511369963
8613,3,8612,0,331158296,????,primary, , , , ,7,""oneway""=>""yes"",114.279144300069447,30.625510299660675
8614,3,8613,0,233487146,????,secondary, , , , ,6,""oneway""=>""yes"",114.279147999880365,30.577562799983298
8615,4,8614,0,795468990, ,trunk_link, , , , ,58,"""bridge""=>""yes"",""layer""=>""4"",""oneway""=>""yes""",114.279148218415571,30.493773312088706
8616,3,8615,0,177820528,????,secondary, , , , ,6,""oneway""=>""yes"",114.279155199852653,30.588806199746386
8617,4,8616,0,177840279,????,primary, , , , ,7,""oneway""=>""yes"",114.279166999857239,30.607711200111851
8618,4,8617,0,178329448,????,primary, , , , ,7,""oneway""=>""yes"",114.279186099658887,30.607517299983442
8619,4,8618,0,795468990, ,trunk_link, , , , ,58,"""bridge""=>""yes"",""layer""=>""4"",""oneway""=>""yes""",114.279243739007370,30.493540534268277
8620,4,8619,0,178329448,????,primary, , , , ,7,""oneway""=>""yes"",114.279280100396363,30.607604000024651
8624,3,8623,0,772925969,????,secondary, , , , ,6,"""lanes""=>""4"",""oneway""=>""yes""",114.279429799745571,30.588116099578372
8628,4,8627,0,772925967,????,secondary, , , , ,6,"""lanes""=>""4"",""oneway""=>""yes""",114.279458399985288,30.588546900019480
8629,3,8628,0,182331780,???,primary, , , , ,7,"""lit""=>""yes"",""name:en""=>""Xianggang Road"",""name:zh""=>""???"",""oneway""=>""yes""",114.279517499832764,30.607184399740333
8631,3,8630,0,178329448,????,primary, , , , ,7,""oneway""=>""yes"",114.279539999971121,30.607896000000437
8632,3,8631,0,1032077235, ,construction, , , , ,0, ,114.279544199805059,30.821271799853719
8633,3,8632,0,790859637, ,trunk_link, , , , ,48,"""bridge""=>""yes"",""layer""=>""3"",""oneway""=>""yes""",114.279598300321368,30.496369599977129
8634,3,8633,0,625407321, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.279641000132074,30.765806899568815
8635,4,8634,0,331060559, ,secondary_link, , , , ,16,"""bridge""=>""yes"",""oneway""=>""yes""",114.279651791097308,30.635760310989610
8636,3,8635,0,777388451,???,secondary, , , , ,6,"""lanes""=>""2"",""name:zh""=>""???"",""oneway""=>""yes""",114.279663799744640,30.765901500154143
8637,4,8636,0,231436856,?????,primary, , , , ,7,"""oneway""=>""yes"",""ref""=>""G107""",114.279685313326581,30.495830201003002
8640,3,8639,0,177820526, ,secondary_link, , , , ,6,""oneway""=>""yes"",114.279756500062490,30.588887600082728
8643,3,8642,0,28873638,???,primary, , , , ,7,"""lit""=>""yes"",""name:en""=>""Xianggang Road"",""name:zh""=>""???"",""oneway""=>""yes""",114.279789800159165,30.607104100174126
8644,3,8643,0,136864238,?????,trunk, , , , ,18,"""bridge""=>""viaduct"",""lanes""=>""3"",""layer""=>""1"",""oneway""=>""yes""",114.279812300297522,30.496074900236522
